id,State,name,rate2010,rate2011,rate2012,rate2013,rate2014,rate2015,rate2016
51111,VA,Lunenburg County,"12,905","12,908","12,633","12,525","12,483","12,337","12,273"
51113,VA,Madison County,"13,287","13,175","13,180","13,149","13,109","13,092","13,078"
51115,VA,Mathews County,"8,959","8,949","8,903","8,901","8,789","8,866","8,782"
51117,VA,Mecklenburg County,"32,695","32,568","31,738","31,277","31,126","31,011","30,892"
51119,VA,Middlesex County,"10,970","10,830","10,817","10,737","10,633","10,676","10,778"
51121,VA,Montgomery County,"94,597","94,838","95,736","96,812","97,348","97,636","98,602"
51125,VA,Nelson County,"14,992","15,039","14,825","14,798","14,873","14,788","14,869"
51127,VA,New Kent County,"18,558","18,773","19,159","19,504","20,019","20,424","21,147"
51131,VA,Northampton County,"12,388","12,419","12,214","12,036","12,064","12,139","12,139"
51133,VA,Northumberland County,"12,348","12,420","12,366","12,251","12,265","12,256","12,222"
51135,VA,Nottoway County,"15,834","15,895","15,775","15,663","15,519","15,651","15,595"
51137,VA,Orange County,"33,480","33,861","34,166","34,548","34,873","35,244","35,533"
51139,VA,Page County,"24,053","23,997","23,885","23,752","23,827","23,679","23,654"
51141,VA,Patrick County,"18,479","18,372","18,406","18,303","18,228","18,041","17,923"
51143,VA,Pittsylvania County,"63,600","63,445","63,032","62,678","62,483","62,079","61,687"
51145,VA,Powhatan County,"28,118","28,121","28,172","28,290","28,477","28,047","28,443"
51147,VA,Prince Edward County,"23,351","23,192","23,188","22,781","23,055","23,221","23,142"
51149,VA,Prince George County,"35,633","36,755","37,152","37,470","37,545","38,308","37,845"
51153,VA,Prince William County,"406,385","419,670","430,368","438,531","443,863","450,179","455,210"
51155,VA,Pulaski County,"34,806","34,746","34,746","34,512","34,315","34,308","34,203"
51157,VA,Rappahannock County,"7,500","7,499","7,454","7,475","7,361","7,401","7,388"
51159,VA,Richmond County,"9,268","9,184","9,037","8,916","8,841","8,774","8,774"
51161,VA,Roanoke County,"92,408","92,958","92,991","93,616","93,720","93,916","94,031"
51163,VA,Rockbridge County,"22,294","22,544","22,474","22,458","22,488","22,437","22,392"
51165,VA,Rockingham County,"76,368","77,125","77,429","77,784","78,318","78,860","79,744"
51167,VA,Russell County,"28,856","28,662","28,421","28,265","27,998","27,809","27,370"
51169,VA,Scott County,"23,131","22,968","22,799","22,626","22,373","22,160","21,930"
51171,VA,Shenandoah County,"42,058","42,297","42,615","42,599","42,845","43,051","43,175"
51173,VA,Smyth County,"32,187","32,025","31,872","31,727","31,513","31,389","31,062"
51175,VA,Southampton County,"18,628","18,710","18,575","18,373","18,282","18,167","18,057"
51177,VA,Spotsylvania County,"123,174","124,835","126,194","127,779","129,318","130,603","132,010"
51179,VA,Stafford County,"129,845","132,266","134,472","137,071","140,046","141,792","144,361"
51181,VA,Surry County,"7,060","6,943","6,851","6,798","6,793","6,670","6,544"
51183,VA,Sussex County,"12,000","12,087","11,929","11,783","11,731","11,720","11,504"
51185,VA,Tazewell County,"45,147","44,687","44,242","44,081","43,429","42,934","42,150"
51187,VA,Warren County,"37,515","37,670","37,996","38,631","39,105","39,147","39,155"
51191,VA,Washington County,"54,891","54,745","55,047","54,721","54,534","54,294","54,214"
51193,VA,Westmoreland County,"17,450","17,633","17,518","17,553","17,423","17,553","17,592"
51195,VA,Wise County,"41,617","41,426","40,890","40,672","39,925","39,654","39,228"
51197,VA,Wythe County,"29,226","29,191","29,300","29,289","29,059","29,191","29,016"
51199,VA,York County,"65,208","65,882","65,902","66,128","66,628","67,963","67,976"
51510,VA,Alexandria city,"140,874","144,651","147,357","149,819","151,206","153,172","155,810"
51520,VA,Bristol city,"17,852","17,810","17,797","17,486","17,302","17,157","16,960"
51530,VA,Buena Vista city,"6,647","6,725","6,766","6,661","6,578","6,595","6,452"
51540,VA,Charlottesville city,"43,511","43,723","44,424","44,863","45,305","46,185","46,912"
51550,VA,Chesapeake city,"223,619","225,455","228,325","230,621","233,652","235,431","237,940"
51570,VA,Colonial Heights city,"17,359","17,282","17,370","17,491","17,488","17,647","17,772"
51580,VA,Covington city,"5,952","5,821","5,746","5,729","5,667","5,589","5,518"
51590,VA,Danville city,"42,915","42,535","42,697","42,683","42,395","42,129","41,898"
51595,VA,Emporia city,"5,933","5,807","5,791","5,661","5,585","5,482","5,305"
51600,VA,Fairfax city,"22,596","22,696","23,141","23,534","23,537","23,723","24,164"
51610,VA,Falls Church city,"12,441","12,731","13,104","13,396","13,505","13,964","14,014"
51620,VA,Franklin city,"8,593","8,407","8,441","8,539","8,392","8,387","8,306"
51630,VA,Fredericksburg city,"24,202","25,643","27,065","27,748","28,190","27,967","28,297"
51640,VA,Galax city,"7,020","6,809","6,845","6,914","6,887","6,871","6,775"
51650,VA,Hampton city,"137,323","136,517","137,104","137,321","137,754","136,354","135,410"
51660,VA,Harrisonburg city,"49,046","49,745","51,095","51,253","52,147","52,322","53,078"
51670,VA,Hopewell city,"22,646","22,480","22,294","22,150","22,130","22,350","22,735"
51678,VA,Lexington city,"7,060","6,894","6,933","7,067","7,062","7,074","7,045"
51680,VA,Lynchburg city,"75,704","76,612","77,447","78,204","78,407","79,505","80,212"
51683,VA,Manassas city,"38,266","39,131","40,324","41,072","41,264","41,603","41,483"
51685,VA,Manassas Park city,"14,439","15,172","15,477","15,939","15,902","15,902","15,915"
51690,VA,Martinsville city,"13,719","13,702","13,632","13,588","13,511","13,577","13,445"
51700,VA,Newport News city,"181,011","180,251","180,247","181,551","182,420","181,985","181,825"
51710,VA,Norfolk city,"242,878","243,582","245,962","245,168","246,245","246,130","245,115"
51720,VA,Norton city,"3,968","4,013","4,048","4,013","4,038","3,926","3,864"
51730,VA,Petersburg city,"32,522","31,949","31,850","32,113","32,097","32,044","31,882"
51735,VA,Poquoson city,"12,147","12,041","12,122","12,114","12,027","12,058","12,017"
51740,VA,Portsmouth city,"95,472","95,811","96,567","96,185","95,994","96,356","95,252"
51750,VA,Radford city,"16,450","16,775","16,650","17,072","17,374","17,350","17,483"
51760,VA,Richmond city,"204,115","206,567","210,826","213,701","216,541","219,628","223,170"
51770,VA,Roanoke city,"96,777","96,866","98,143","99,084","99,791","99,969","99,660"
51775,VA,Salem city,"24,917","24,831","25,007","25,171","25,318","25,404","25,549"
51790,VA,Staunton city,"23,833","24,034","23,871","24,207","24,390","24,338","24,363"
51800,VA,Suffolk city,"84,855","84,780","85,231","85,784","86,899","88,116","89,273"
51810,VA,Virginia Beach city,"438,985","442,886","445,487","448,604","450,116","451,854","452,602"
51820,VA,Waynesboro city,"21,043","21,018","20,990","21,112","21,254","21,588","21,887"
51830,VA,Williamsburg city,"13,705","14,326","14,754","14,911","14,915","15,144","15,214"
51840,VA,Winchester city,"26,164","26,699","27,084","27,380","27,408","27,358","27,516"
53001,WA,Adams County,"18,809","18,875","18,925","19,061","19,127","19,150","19,238"
53003,WA,Asotin County,"21,710","21,917","21,881","22,113","22,177","22,089","22,306"
53005,WA,Benton County,"176,513","180,516","182,486","184,523","186,562","190,337","193,686"
53007,WA,Chelan County,"72,750","73,307","73,654","73,955","74,418","75,442","76,338"
53009,WA,Clallam County,"71,529","71,775","71,824","72,206","72,722","73,522","74,570"
53011,WA,Clark County,"426,815","432,507","437,041","442,365","449,647","458,394","467,018"
53013,WA,Columbia County,"4,105","4,015","3,994","4,015","3,968","3,938","3,938"
53015,WA,Cowlitz County,"102,413","102,378","101,840","101,784","102,106","103,378","105,160"
53017,WA,Douglas County,"38,551","38,793","39,308","39,463","39,840","40,565","41,327"
53019,WA,Ferry County,"7,553","7,684","7,707","7,645","7,643","7,584","7,614"
53021,WA,Franklin County,"79,133","83,125","85,772","86,525","87,768","88,825","90,160"
53023,WA,Garfield County,"2,265","2,250","2,225","2,248","2,210","2,225","2,247"
53025,WA,Grant County,"89,628","90,702","91,486","91,772","92,723","93,124","93,546"
53027,WA,Grays Harbor County,"72,863","72,349","71,746","70,989","70,779","71,023","71,628"
53029,WA,Island County,"78,708","79,005","79,274","78,593","79,266","80,796","82,636"
53031,WA,Jefferson County,"29,902","29,872","29,822","30,052","30,204","30,446","31,139"
53033,WA,King County,"1,937,786","1,972,444","2,008,763","2,045,874","2,078,886","2,114,256","199,999"
53035,WA,Kitsap County,"251,735","254,451","254,729","253,114","254,272","260,514","264,811"
53037,WA,Kittitas County,"41,010","41,577","41,630","41,853","42,518","43,057","44,866"
53039,WA,Klickitat County,"20,388","20,690","20,636","20,855","20,866","20,993","21,301"
53041,WA,Lewis County,"75,515","75,691","75,559","75,126","75,115","75,754","77,066"
53043,WA,Lincoln County,"10,570","10,524","10,445","10,281","10,243","10,312","10,350"
53045,WA,Mason County,"60,747","60,920","60,795","60,563","60,706","61,036","62,198"
53047,WA,Okanogan County,"41,242","41,344","41,242","41,106","41,236","41,359","41,554"
53049,WA,Pacific County,"20,884","20,852","20,560","20,445","20,575","20,888","21,249"
53051,WA,Pend Oreille County,"12,963","12,931","12,993","12,892","12,930","13,066","13,123"
53053,WA,Pierce County,"795,437","803,190","811,674","818,619","830,198","842,676","861,312"
53055,WA,San Juan County,"15,770","15,822","15,810","15,875","16,021","16,234","16,339"
53057,WA,Skagit County,"117,006","117,759","117,987","118,679","120,303","121,724","123,681"
53059,WA,Skamania County,"11,104","11,134","11,164","11,258","11,338","11,309","11,510"
53061,WA,Snohomish County,"715,523","722,291","732,378","745,124","757,958","770,165","787,620"
53063,WA,Spokane County,"472,148","473,527","475,881","479,479","484,337","490,526","499,072"
53065,WA,Stevens County,"43,484","43,484","43,566","43,340","43,573","43,800","44,439"
53067,WA,Thurston County,"253,062","256,516","258,803","262,536","265,809","269,183","275,222"
53069,WA,Wahkiakum County,"3,972","4,014","3,986","4,052","4,058","4,022","4,139"
53071,WA,Walla Walla County,"58,924","59,496","59,402","59,497","59,658","60,149","60,340"
53073,WA,Whatcom County,"201,586","203,482","205,008","206,348","208,325","212,164","216,800"
53075,WA,Whitman County,"44,799","45,088","46,662","46,870","46,936","48,150","48,851"
53077,WA,Yakima County,"244,324","246,223","246,568","246,911","247,175","248,115","249,636"
54001,WV,Barbour County,"16,597","16,603","16,866","16,882","16,914","16,968","16,831"
54003,WV,Berkeley County,"104,643","105,687","106,987","108,481","110,238","111,635","113,525"
54005,WV,Boone County,"24,583","24,450","24,374","24,078","23,696","23,263","22,816"
54007,WV,Braxton County,"14,527","14,545","14,491","14,441","14,451","14,460","14,471"
54009,WV,Brooke County,"24,006","23,932","23,802","23,708","23,528","23,348","22,977"
54011,WV,Cabell County,"96,372","96,545","96,907","96,938","96,632","96,653","95,987"
54013,WV,Calhoun County,"7,643","7,640","7,595","7,539","7,512","7,430","7,336"
54015,WV,Clay County,"9,372","9,389","9,263","9,205","8,934","8,905","8,859"
54017,WV,Doddridge County,"8,195","8,182","8,213","8,413","8,272","8,506","8,413"
54019,WV,Fayette County,"45,999","45,970","45,939","45,634","45,242","44,822","44,323"
54021,WV,Gilmer County,"8,724","8,769","8,774","8,636","8,505","8,320","8,249"
54023,WV,Grant County,"11,913","11,945","11,856","11,798","11,697","11,765","11,732"
54025,WV,Greenbrier County,"35,538","35,718","35,880","35,793","35,516","35,433","35,279"
54027,WV,Hampshire County,"23,955","23,802","23,688","23,468","23,488","23,331","23,301"
54029,WV,Hancock County,"30,659","30,514","30,341","30,246","30,101","29,844","29,590"
54031,WV,Hardy County,"14,039","14,001","13,909","14,011","13,999","13,904","13,889"
54033,WV,Harrison County,"69,266","69,272","69,155","68,955","68,793","68,570","68,400"
54035,WV,Jackson County,"29,271","29,332","29,318","29,231","29,138","29,158","29,152"
54037,WV,Jefferson County,"53,628","54,347","54,548","54,897","55,642","56,199","56,368"
54039,WV,Kanawha County,"192,941","191,972","192,159","191,404","190,167","188,207","186,241"
54041,WV,Lewis County,"16,397","16,397","16,440","16,457","16,456","16,447","16,309"
54043,WV,Lincoln County,"21,672","21,616","21,647","21,551","21,612","21,370","21,232"
54045,WV,Logan County,"36,728","36,453","36,336","35,983","35,295","34,514","33,700"
54047,WV,McDowell County,"22,076","21,708","21,335","20,901","20,291","19,698","19,141"
54049,WV,Marion County,"56,515","56,625","56,768","56,725","56,776","56,771","56,538"
54051,WV,Marshall County,"33,059","32,831","32,677","32,569","32,314","32,126","31,793"
54053,WV,Mason County,"27,351","27,323","27,233","27,159","27,076","27,005","26,825"
54055,WV,Mercer County,"62,309","62,455","62,382","61,841","61,646","61,043","60,468"
54057,WV,Mineral County,"28,224","28,052","27,894","27,713","27,600","27,413","27,411"
54059,WV,Mingo County,"26,770","26,591","26,186","25,974","25,691","25,249","24,647"
54061,WV,Monongalia County,"96,783","98,677","100,523","101,963","103,037","103,991","104,622"
54063,WV,Monroe County,"13,511","13,546","13,510","13,515","13,583","13,501","13,370"
54065,WV,Morgan County,"17,516","17,456","17,451","17,448","17,515","17,523","17,632"
54067,WV,Nicholas County,"26,240","26,148","26,226","25,925","25,705","25,547","25,311"
54069,WV,Ohio County,"44,479","44,178","44,042","43,673","43,161","42,893","42,516"
54071,WV,Pendleton County,"7,684","7,562","7,516","7,415","7,288","7,186","7,051"
54073,WV,Pleasants County,"7,583","7,605","7,595","7,592","7,675","7,609","7,591"
54075,WV,Pocahontas County,"8,712","8,836","8,714","8,676","8,647","8,561","8,501"
54077,WV,Preston County,"33,550","33,618","33,895","33,695","33,872","33,744","33,758"
54079,WV,Putnam County,"55,649","56,078","56,531","56,597","56,845","56,799","56,941"
54081,WV,Raleigh County,"78,901","79,233","79,201","78,780","78,238","77,433","76,601"
54083,WV,Randolph County,"29,369","29,422","29,408","29,539","29,308","29,174","29,006"
54085,WV,Ritchie County,"10,405","10,357","10,274","10,080","10,000","9,991","9,875"
54087,WV,Roane County,"14,876","14,808","14,696","14,624","14,606","14,430","14,208"
54089,WV,Summers County,"13,942","13,865","13,803","13,571","13,304","13,073","12,872"
54091,WV,Taylor County,"16,887","16,928","16,993","16,984","17,044","16,864","16,859"
54093,WV,Tucker County,"7,114","7,028","6,923","6,924","6,905","6,933","6,926"
54095,WV,Tyler County,"9,185","9,102","9,031","8,982","9,062","8,953","8,972"
54097,WV,Upshur County,"24,245","24,261","24,488","24,629","24,661","24,726","24,658"
54099,WV,Wayne County,"42,440","41,960","41,725","41,653","41,304","40,974","40,531"
54101,WV,Webster County,"9,155","9,162","9,027","8,873","8,821","8,732","8,646"
54103,WV,Wetzel County,"16,552","16,405","16,406","16,175","15,951","15,813","15,640"
54105,WV,Wirt County,"5,745","5,797","5,810","5,865","5,810","5,840","5,806"
54107,WV,Wood County,"87,017","86,808","86,560","86,458","86,394","86,254","85,643"
54109,WV,Wyoming County,"23,718","23,466","23,249","22,964","22,556","22,152","21,763"
55001,WI,Adams County,"20,865","20,919","20,540","20,494","20,205","20,161","20,069"
55003,WI,Ashland County,"16,163","16,081","15,914","16,068","16,101","15,883","15,714"
55005,WI,Barron County,"45,838","45,906","45,789","45,620","45,446","45,474","45,412"
55007,WI,Bayfield County,"15,011","15,102","15,080","15,099","14,931","14,936","14,891"
55009,WI,Brown County,"248,515","250,551","252,981","254,592","256,612","258,520","260,401"
55011,WI,Buffalo County,"13,554","13,479","13,354","13,383","13,222","13,220","13,099"
55013,WI,Burnett County,"15,434","15,504","15,357","15,305","15,278","15,142","15,213"
55015,WI,Calumet County,"49,011","49,711","49,732","49,683","49,507","49,792","49,553"
55017,WI,Chippewa County,"62,624","62,909","63,019","63,145","63,426","63,535","63,649"
55019,WI,Clark County,"34,682","34,735","34,461","34,561","34,412","34,441","34,557"
55021,WI,Columbia County,"56,864","56,691","56,423","56,572","56,574","56,754","56,927"
